user,review,rating
kaka nono,Kalau bisa walau sudah ke antar masih bisa ngasih tip...karena kadang kita lupa...tolong diperhatikan..terima kasih.. Terima kasih gojek saran saya yg diatas sudah bisa diaplikasikan🙏..jadi bisa ngasih tip walau barang sudah diantar...,5
Alfiyani Nurohmah,Buat pesan makan dan antar barang dan untuk penjemputan sangat sangat bagus dan mantap pokoknya di perbaik lagi saja yang kurang selebihnya bagus,5
Arifin Anwar,"Makin kesini aplikasinya ngga beres, kita biasa belanja di gomart.. produk yg kita beli senaknya aja bilang kosong tanpa ada penjelasan lebih lanjut.. diaplikasi juga tidak ada pelayanan utk membantu keluhan konsumen",1
Ricky Franklin,"gojek sangat mempermudah dalam hal transportasi dan juga yg lain. Sering pakai transaksi apapun di. Gojek dari mulai bayar tagihan, transportasi dan pembayaran lainnya mudah dan cepat.",5
Fatimah,Sangat membantu. Tapi sayang untuk gopay playlaternya ga ada kepastian untuk didapatkan. Selalu menunggu proses antrian terus.,5
Dycho Juni88,"Yang bener la masa mau transfer malah eror udh 2 hari ini , udh di komplain tapi g ada perkembangan Masi g bisa transfer, cepat di selesaikan dong saya mau beli barang ni",1
Miko Gabeng,"yg ga banget di aplikasi ini adl sistem gofood nya, yg dimana kita hrs nunggu lama buat resto nyiapin makanan, stlh itu resto nyari driver entah itu dpt apa engga tp waktu kita nunggunya lama bgt, sukur2 kalo dpt driver klo engga jg kita udah nunggu, yg harusnya bisa buat nyari yg lain lg atau ga bikin indomi aja Stlh nunggu lama dpt driver, driver menuju ke resto, taunya di cancel sm driver, resto nyari driver lg, nunggu lama lagi, mana ga bisa lgsg di batalkan lg, ga nyaman bgt",3
Sopia Pbrny,"Kecewa banget sama gojek, kalau pesan makan gak pernah sesuai dengan estimasi. Estimasi 32-42 menit tapi sampainya lebih dari 2 jam, di batalkan juga gak bisa",2
ELISA,"Jujur kalau nggak karena map nya yang mudah banget, malas pakai gojek , apalagi hari ini ada driver yang marah karena dibatalkan, padahal sudah ditungguin tapi lama banget, pas dicancel, sudah order yang kedua baru datang, pas datang malah marah, please ya tolong jangan kasih driver yang suka telat jemput tapi klau dicancel marah marah, satu lagi kalau hujan itu susah banget dapatin goride atau gocar. Jujur sudah berulang kali dikecewakan sama gojek, kecewa banget",1
Prima Wisnu,"Untuk Dev. Gojek/PT. GoTo... Saya sangat menyukai dan sering menggunakan aplikasi Gojek untuk kebutuhan sehari hari saya. Tapi mohon untuk tidak bermain victim maksud saya jangan adakan promo hanya ketika menjadi pelanggan baru Gojek tapi adakanlah promo untuk seluruh Pengguna Gojek.. Dan sedikit Saran ""Untuk promo Gojek Plus+ mohon untuk Gratis Ongkirnya maks. 20rb jangan 12/13rb.. karena menggunakan bebas Ongkir dari Gojek/Gofood Plus+ harus minimal 40rb"" Terimaksih.. semoga bermanfaat🙏🏻.",4
Sunarni Painah,Saya pesan... Lamaaaa g dapat dapat.. Di batalin g bisa bisa. Ada keterangan pesanan anda sudah masuk.tapi g kunjung dapat. Terus saya minta tolong ke tetangga suruh nganter. Baru jalan sekitar 100m dapat GO-CAR.. Terpaksa orang rumah suruh bayar.. Kasian. Saya tetap naik motor ama tetangga. Hujan lagi.,1
Ichsan Muhammad Baharie,"Mohon sistemnya diperbaiki, di gofood ada fitur express. Tapi tetap saja harus menunggu lama. Kadang udah pakai fitur express tapi driver tidak mau mengambil pesanan, sampai ganti 5 driver",1
Tedy Jayanto,saya pernah naik gocar di sarankan ambil yg hemat di apk.. pas saya ambil gocar hemat dari stasiun bekasi timur ke arah rumah saya drivernya marah karena saya ambil paket hemat gocar dengan dalih macet di stasiun.. alhasil saya bayar tarif ga pakai potongan. harga umum🤔😏,1
Pengguna Google,Aplikasi gojek utk semua layanan sie bagus..tp cb tolong utk layanan GOMART selalu sering salah item barang yg dibeli..kasian drivernya harus bolak balik tukerin item yg salah gara2 karyawan gomart/alfamart..cb klw drivernya gk mau tanggung jawab yg rugi kan customernya,4
Diya Gabriel,"Mantap, info pembayaran paylaternya lewat chat gojek ya, sangat tak terlihat, blajar dr toko oren dichat ke wa. Gaje bgt gada info notif, tbtb denda 50rb, tbtb denda 30? Itu bunga macam apa kayak gitu, mending matiin aja fiturnya, inimah sengaja ga jelas notifnya biar dapat uang haram, tau gt nonaktifin aja",1
Renny Heryanti,"Jika ada kendala dg driver solusinya tdk tepat, karena respon hanya berupa bot, sementara permasalahan tdk tercover dlm solusi yg diberikan dlm percakapan bot",1
putriutamihadiyati,"sekarang kalau pesan gofood tidak langsung dpt driver, tp menunggu cukup lama (akan dpt driver ketika makanan mau jadi). padahal seringnya restonya jg masak kalau sdh ad drivernya.. jd waktu tingginya akhirnya lebih lama.",4
Farisa Nadhila,"Aplikasi jelek. Ayo kita ramai ramai tinggalkan aplikaai ini. Bukannya berbenah masalah managemen nya. Malah makin buruk, makin ngeduitin. Jangan pake gojek lagi!",1
Rizky Septiyanah,"Tolong buat aplikator gojek di pertimbangkan sistem jarak posisi driver nya dimana , jangan asal ngasih oderan yang ga sesuai sama posisi driver, dan untuk oderan Gomart kalo driver nya jauh jangan di samakan tarifnya Rp 8.800 kasian lah drivernya. Udh jauh² untuk mengambil oderan itu seharusnya jangan di sesuaikan dengan tarif titik lokasi tokonya dan lokasi antar nya Tolong di pertimbangkan buat aplikator nya",1
Nur Haliza Ruhiyat,Bener2 kecewa tolol bngt disaat hujan lama bngt dpt orderannya beda sama shopeefood tau gitu mending shopee ajaaa terlalu menye2 juga driver gojeknya dan rata2 kurang ajar!!!!!! Dan hujannya jg engga deras tp buat pesanan nya lama bangetttttttttttr,1
Muhammad Rizky Hidayah Akbar,"coba perbaikin tentang pengambilan jaringan padahal jaringan byu saya aman aman saja tp disuruh referesh mulu, padahal saya mau pesan makanan tp gk bisa bayar digital.",1
Agustina Damayanti,"aplikasi gak jelas, bisa2 nya orang mau tf suruh upgrade dulu ke gopay plus giliran minta tolong buat bantuin lelet banget penangannya, nyusahin aja sih gak jelas bgt call center jg gak membantu dgn tuntas, gak jelas semua",1
Fahmi Hakim,Gojek knp aplikasi nya ga jelas saya udh order gocar udh dateng terus sampe rumah tapi knp pas mau ngasih rating malah orderan nya abang drivernya ilang malah tiba tiba dapet driver baru pdahal saya udh nyampe di rumah tolong di perbaiki gojek,1
Saqilla,"gojek makin kesini makin kurang nyaman. driver'nya banyak yang kurang ramah, terutama pas pesan gocar. setiap pesan gocar xl, malah dimarahin drivernya karna ada 6 orang. padahal fitur xl untuk 4-6 orang🙄. maaf bgt gojek, tolong diperhatikan lagi untuk sikap drivernya.",1
Fredy Herman,"Udah lama nga pesan gofood, sekalinya pesen udah nunggu lama 1 jam lebih, eh technical error, kalau orang ada sakit gimana tuh nungguin makanan 1 jam nga datang2, ujung2nya harus dicancel pula... Nyusahin driver iya, bikin dongkol yg pesenn iya. Hebat gojek... Kapok jadinya order gofood... Mau telp cs juga MANA NO TELP YG BISA DIHUBUNGI? kudu nyari2 sendiri di google... Cs itu yg bisa diajak bicara dong bukan AI atau script...",1
Broto Seno,"Pay later saya di blokir dari bulan dersember kenapa?? , padahal pembayaran lancar ,bahkan sampai saat ini masih ada pembayaran yg lancar sampai bulan depan... saya mau isi TOKEN Listrik nih gimana ??????? Udah malem nih , hadehhhhh",1
Siti Hajar,"Aplikasinya menawarkan banyak diskon,TAPI kalau seperti makanan telat gabisa di cancel...langsung dapat notif dibatalkan dari restonya😭😭",2
Maze of Life,UI doang bagus UX nya jelek parah. aplikasi gofoodnya bikin bingung. mau ngapus pesanan aja ribet bgt. malah kepencet pesan. Ga tau bug atau gimana. Minimal kasih pin lah biar ga langsung ke order. Mau di cancel juga ga enak sama drivernya.,1
Zee Cey,"Setelah diperbarui gojek tidak bisa dipergunakan. setiap masuk aplikasi gojek langsung force close, keluar sendiri. Aku sampe uninstal beberpa perangkat di hpku untuk mengurangi beban memori tapi tetap saja gojeknya tidak dapat digunakan. Pdhaal saya sudah berlangganan gojek Plus selama 90 hari. Akhirnya saya pake grab saja krena mobilitas saya setiap kerja naik ojol. gojek BINTANG 🌟 1",1
Celine 11,"Selama di bali driver nya banyak yang rasis ,tidak mau ambil penumpang local sampe sering nunggu lebih dari 30 menit,,Gofood juga sering cancel klo yg beli nya local ,terakhir Gofood di bali udh dpet driver atas nama Moch Ali wafa (DK6343AAF) dia minta tips karna saya gak jawab langsung dia cancel.. Tolong sebaiknya di tingkatkan lagi seleksi untuk driver nya.",1
Hesti Tri,"Tak edit reviewnya. Banyak promo grab car yang memang murah bgt, tapi pas dipake sama driver tiba2 dibatalkan seenaknya atau dilempar2 tanpa konfirmasi 🥲",3
Lusille Panjaitan,"Dapet driver susah banget, pasti di cancel klo driver gak sesuai sama harga aplikasi. Mending samain deh argo nya kalo kyk gini. Saya nunggu lama banget. Dan di cancel terus.",1
Nurul Nst,"Lumayan jarang gunain fitur Gocar, sering dapat driver yang gak jemput sesuai titik dengan alasan nunggu di depan simpang, padahal mobil bisa masuk kedalam simpang, Kebanyakan juga driver gocar tidak ramah, terlebih daerah sumatera Tolong pihak Gojek, apk penilaian driver lebih berpengaruh ke driver yg bermasalah, dan buat driver yg baik dpt manfaat lebih banyak",3
Jovan Bryan Ginting,"sejak versi terbaru, pemesanan (go-food) tidak bisa dibatalkan membuat pengguna menjadi bingung untuk kejelasan transaksi. mohon dipertimbangkan hal-hal sepele dan bodoh seperti ini!",1
Iqbal Balatif,"Aplikasi yg mnurut saya Merugikan Pengguna.. Seharusnya Jika Driver yg berulah, Lama Menjemput, Tidak Membalas Chat, atau Sulit Dihubungi.. Hak Customer Utk Membatalkan Pesanan.. Krn Jika Dtunggu Kadang Driver2 Itu ga Tau Diri Mereka Curang dan Jahat. Udah Dtunggu Juga Kadang Ga Gerak2. Dihubungi Ga Bisa ... Seharusnya Putuskan kerjasama Dgn Driver2 Ga Tau diri bgitu .. kenapa Malah Perform pengguna Yg Dikurangi, Malah Akun Pengguna Yg Di Banned Dgn Alasan Terlalu Sering Cancel.....",1
Lukman Hakim,"Nama gonta ganti terus, tapi slot dan aceng masih aja berjalan, merugikan driver reguller...apus program tolol seperti itu, lepas semua orderan, tidak ada blok² seperti ini",1
